code,rrp
8STN6PATC1MOR,4.23
8STN6PATC1MGR,4.23
8STN6PATC1MGN,4.27
8STN6PATC1MBL,4.27
8STN6PATC1MBK,4.24
8STN6PATC15MYL,12.01
8STN6PATC15MWH,15.67
8STN6PATC15MRD,15.83
8STN6PATC15MPL,15.67
8STN6PATC15MGR,15.67
8STN6PATC15MBL,14.9
8STN6PATC15MBK,15.67
8STN6PATC150CMWH,5.01
8STN6PATC150CMRD,5.01
8STN6PATC150CMPL,5.03
8STN6PATC150CMOR,5.01
8STN6PATC150CMGR,5.01
8STN6PATC150CMBL,5.01
8STN6PATC150CMBK,5.01
8STN6PATC10MYL,7.43
8STN6PATC10MWH,10.36
8STN6PATC10MRD,10.36
8STN6PATC10MPL,10.4
8STN6PATC10MGR,10.47
8STN6PATC10MGN,10.4
8STN6PATC10MBL,10.36
8STN6PATC10MBK,10.36
8STN6PAT50CMGRS,2.58
8STN6PAT50CMBLS,2.6
8STN6PAT300CMGRS,5.11
8STN6PAT300CMBKS,5.05
8STN6PAT250CMBKS,4.79
8STN6PAT200CMGRS,4.31
8STN6PAT200CMBLS,4.31
8STN6PAT200CMBKS,4.31
8STN6PAT150CMBKS,3.68
8STN6PAT100CMGRS,3.08
8STN6PAT100CMBLS,3.08
8STN6PAT100CMBKS,3.08
8STN6LPATCH3MGR,5.29
8STN6LPATCH2MGR,4.68
8STN6LPATCH2MBL,4.63
8STN6LPATCH2MBK,4.68
8STMXTMMHQ5M,12.84
8STMXTMMHQ50CM,5.21
8STMXTMMHQ3M,9.49
8STMXTMMHQ30M,57.39
8STMXTMMHQ2M,7.39
8STMXTMMHQ20M,58.66
8STMXTMMHQ1M,5.43
8STMXTMMHQ10M,26.7
8STMXTHQMM5MA,21.57
8STMXTHQMM2MA,12.5
8STMXTHQ15M,33.08
8STMXT10050CMBK,3.44
8STMXT1003MBK,4.66
8STMXT1002MBK,3.86
8STMXT1001MBK,3.51
8STMUYHSMFFADW,8.13
8STMUYHSMFF,4.73
8STMUYHSFMM,6.43
8STMUY1MFFS,3.75
8STMUY1MFFADPW,4.03
8STMUY1MFFADP,5.63
8STMUY1MFF,3.51
8STMUMFRCA,3.11
8STMUHSMF2M,5.35
8STMUHSMF1M,4.83
8STMUFMRCA,2.94
8STMU6MMSRA,3.29
8STMU6MMS2RA,2.73
8STMU6MMS,2.41
8STMU6MM,3.6
8STMU6MF,4.06
8STMU3MMSRA,3.39
8STMU3MMS,3.53
8STMU3MMMSWH,7.8
8STMU2MMMSWH,5.21
8STMU1MMSRA,3.07
8STMU1MMS2RA,3.32
8STMU1MMS,4.19
8STMU1MMMSWH,4.76
8STMU1MMFS,4.66
8STMU15MMS,5.33
8STMU12MF,4.14
8STMU10MMS,4.1
8STMSTMDP124DP,82.88
8STMSTMDP123DP,56.31
8STMSTMDP122DP,40.6
8STMSTDP124DP,79.93
8STMSTDP123HD,119.27
8STMSTDP123DP,64.01
8STMSTDP122DP,51.73
8STMSTCDP123HD,55.54
8STMSTCDP123DP,63.64
8STMSTCDP122HD,40.03
8STMSTCDP122DP,71.57
8STMST30C2HHPDU,175.77
8STMST14DP122HD,67.06
8STMST14CD122HD,40.17
8STMSAT2SAT3,14.94
8STMPO8LCPL3M,155.05
8STMPEX1394B3,81.69
8STMONSTADJDL,28.78
8STMONSTADJD,29.53
8STMOD4DOCKACPD,353.64
8STMNRISERCLMP,57.36
8STMNHD2VGAE2,28.11
8STMDVIVGAMF,10.95
8STMDPMM3MW,15.81
8STMDPMM1MW,13.13
8STMDPEXT3,12.57
8STMDP2VGDVHD,32.48
8STMDP2VGAW,16.69
8STMDP2VGAMM6B,24.43
8STMDP2VGAMM3B,22.09
8STMDP2VGAA,23.17
8STMDP2VGA2,18.21
8STMDP2VGA,19.6
8STMDP2HDW,10.6
8STMDP2HDVGAW,21.9
8STMDP2HDVGA,23.56
8STMDP2HDMM3MB,19.25
8STMDP2HDMM2MW,19.19
8STMDP2HDMM2MB,18
8STMDP2HDMM1MB,16.07
8STMDP2HDMI,12.08
8STMDP2HDEC,12.22
8STMDP2HD4KSW,25.05
8STMDP2HD4KS,21.78
8STMDP2HD4K60S,28.9
8STMDP2DVIS,25.37
8STMDP2DVIMM6B,16.51
8STMDP2DVIMM3B,13.78
8STMDP2DVIMM10W,25.21
8STMDP2DVIMM10B,25.9
8STMDP2DVID2,119.34
8STMDP2DVI3,10.56
8STMDP2DVI,11.28
8STMDP2DPMM6,8.44
8STMDP2DPMM4M,19.59
8STMDP2DPMM3M,12.31
8STMDP2DPMM2MW,11.42
8STMDP2DPMM2M,9.67
8STMDP2DPMM1MW,9.46
8STMDP2DPMM1M,8.57
8STMDP2DPMM10,12.22
8STMDP2DPMF6IN,14.11
8STMDP2DPDVHD,27.15
8STMDISP2M,13.03
8STMDISP1M,12.42
8STMCMGBSCSM10,100.45
8STMCMGBSCMM055,77.21
8STMCM1110SFP,54.31
8STMCM1110MMLC,92.2
8STMCM110ST2GB,72.51
8STMCM110SC2GB,68.49
8STMCM10GSFP,695.98
8STMASFP1GBTXST,45.74
8STMASFP10GBSR,46.8
8STM45PAT15MWH,9.79
8STM45PAT15MBK,9.79
8STM3013,21.84
8STM2USBCNVMESATA,61.14
8STM2E4SFF8643,18.3
8STM2E4BTB3,382.48
8STM2E1BMU31C,61.4
8STLTULOCKKEY,41.15
8STLTULOCK4D,31.99
8STLTUB1MBK,18.75
8STLTSTND,58.83
8STLTRISERP,21.35
8STLTLOCKNBL,31.64
8STLTLOCKNANO,38.32
8STLTLOCKKEY,25.65
8STLTCUB1MGR,23.42
8STLTANCHORL,16.94
8STLTANCHOR,12.89
8STLSATA6,3.49
8STLSATA24,4.16
8STLSATA18,3.12
8STLSATA12RA1,3.39
8STLSATA12,3.75
8STLP4SATAFMD,3.56
8STLP4SATAFM6IN,3.71
8STLP4SATAFM12,3.32
8STLP4SATAFM,3.11
8STLP4PCIEXADAP,2.98
8STLP4PCIEX8ADP,6.17
8STLP4P4ADAP,2.97
8STLGANTISTATICMAT,36.96
8STLAPTOPSTDSIL,47.39
8STLAPTOPRISERBAR,36.99
8STKXT102,2.27
8STJD118BST,43.23
8STJD094BST,277.19
8STJD089BST,44.31
8STJ9283BST,57.06
8STJ9150D-ST,139.99
8STJ8177CST,41.08
8STJ4859CST,52.85
8STJ4858CST,42.28
8STITB20D3250,48.31
8STIPUSB2VGA2,249.93
8STIMC100MSFP,112.83
8STIM12D1500P,17.11
8STIES81GPOEW,327.82
8STIES51000,183.76
8STIES101GP2SFW,462.57
8STIDE2SAT25,11.37
8STIDE2SAT2,16.74
8STIDE2CF,6.94
8STICUSBROLLOVR,25.45
8STICUSBAUDIOB,17.25
8STICUSBAUDIO7D,37.55
8STICUSBAUDIO7,21.66
8STICUSBAUDIO2D,30.91
8STICUSBAUDIO,16.98
8STICUSB422IS,120.68
8STICUSB234858I,465.16
8STICUSB234854I,311.67
8STICUSB232V2,18.06
8STICUSB232SM3,26.45
8STICUSB232PROC,30.72
8STICUSB232PRO,25.77
8STICUSB232FTN,30.21
8STICUSB232DB25,17.75
8STICUSB232C,21.69
8STICUSB2328I,208.53
8STICUSB2324I,121.06
8STICUSB2324852,112.73
8STICUSB2322I,67.12
8STICUSB2322F,58.21
8STICUSB2321X,37.09
8STICUSB2321F,28.84
8STICUSB23216FD,555.31
8STICUSB23208FD,301.32
8STICUSB1284D25,9.25
8STICUSB128410,18.03
8STICUSB1284,13.17
8STIC232485S,88.47
8STHSFPHASECM,4.23
8STHSB220SAT25B,45.93
8STHSB1SATSASBA,39.98
8STHSB100SATBK,19.39
8STHKLP50YW,13.62
8STHKLP50GN,13.62
8STHKLP50,12.63
8STHKLP25RD,6.5
8STHKLP25GN,6.5
8STHKLP25BL,6.43
8STHKLP25,6.2
8STHKLP100GN,26.56
8STHEATGREASE20,4.96
8STHDMMV5M,20.97
8STHDMMV50CM,9.46
8STHDMMV4M,18.96
8STHDMMV3M,17.65
8STHDMMV2M,14.69
8STHDMM7MP,34.68
8STHDMM7M,25.42
8STHDMM5MP,23.21
8STHDMM5MFL,12.94
8STHDMM5M,17.25
8STHDMM50CMP,9.11
8STHDMM50CM,6.72
8STHDMM3MP,18.68
8STHDMM3MLP,15.02
8STHDMM3MHS,11.76
8STHDMM3M,10.35
8STHDMM30MA,106.78
8STHDMM30CM,6.79
8STHDMM2MP,14.14
8STHDMM2MLP,13.03
8STHDMM2MHS,9.18
8STHDMM2M,7.62
8STHDMM21V5M,35.63
8STHDMM21V50CM,14.81
8STHDMM21V4M,41.96
8STHDMM21V3M,21.6
8STHDMM21V2M,18.83
8STHDMM21V1M,14.56
8STHDMM20MA,64.3
8STHDMM1MP,10.02
8STHDMM1MHS,6.08
8STHDMM1M,6.85
8STHDMM15M,45.37
8STHDMM150CM,7.2
8STHDMM10M,30.58
8STHDMIPNLFM3,8.6
8STHDMIMM6FL,8.23
8STHDMIEXTAA6IN,10.58
8STHDMIDVIMM6,8.41
8STHDMIDVIMF,8.86
8STHDMI2VGA,176.67
8STHDEXT2M,10.64
8STHDDVIMM5M,16.76
8STHDDVIMM3M,8.93
8STHDDVIMM2M,9.27
8STHDDVIMM1M,6.97
8STHDDVIMM150CM,10.15
8STHDDVIMM10M,53.44
8STHDDVIMF8IN,9.1
8STHDDVIFM8IN,8.79
8STHDDSLEV25,1.9
8STHDDDVIMM2M,11.69
8STHDDDVIMM1M,10.74
8STHDDDVIMF8IN,10.18
8STHDCDVIMM1M,10.29
8STHDBOOST4K2,40.91
8STHDBOOST,24.99
8STHDADMM50CM,5.92
8STHDADMM3M,10.01
8STHDADMM2M,8.32
8STHDADMM1M,7.01
8STHDACMM50CM,10.04
8STHDACMM2M,12.74
8STHDACMM1M,8.34
8STHDACFM5IN,9.1
8STHDACFM,8.04
8STHD3MM7MW,20.26
8STHD3MM5MW,17.15
8STHD3MM3MW,12.78
8STHD2VGAMM6,37.1
8STHD2VGAMM3,35.07
8STHD2VGAMM10,37.83
8STHD2VGAMICRO,30.24
8STHD2VGAMICRA,30.11
8STHD2VGAE2,30.32
8STHD2VGAA2,34.13
8STHD2SDI,149.55
8STHD2MM15MA,89.6
8STHD2MM10MA,71.18
8STHD2MF6INL,10.42
8STHD2DPMM3M,64.74
8STHD2DPMM2M,54.71
8STHD2DP,46.89
8STHD2A,44.42
8STHD202A,74.56
8STHBS304A24A,97.86
8STHB31CM4CPD3,49.2
8STHB31C4AS,70.01
8STHB31C3ASDMB,56.31
8STHB31C3A1CS,70.76
8STHB31C3A1CPD3,60.06
8STHB31C3A1CME,139.22
8STHB31C3A1CB,49.52
8STHB31C2A2CB,51.21
8STHB31C2A1CGS,75.22
8STHB30CM4AB,29.68
8STHB30CM3A1CB,33.07
8STHB30C5A2CST,93.9
8STHB30C5A2CSC,83.1
8STHB30C4AFS,40.4
8STHB30C4AFPD,39.82
8STHB30C4ABW,36.78
8STHB30C4AB,32.91
8STHB30C3AGEPD,54.92
8STHB30C3A1GEA2,45.19
8STHB30C3A1GEA,45.19
8STHB30C3A1GE,65.58
8STHB30C3A1CFBW,31.29
8STHB30C3A1CFB,36.36
8STHB30AM4AB,23.13
8STHB30A7AME,162.23
8STHB30A4AIB,27.97
8STHB30A3A1CST,48.44
8STHB30A3A1CSFS,47.8
8STHB30A3A1CFB,34.99
8STHB30A10AME,197.34
8STHB20A4AME,152.47
8STGLCTST,48.15
8STGLCTEST,58.42
8STGLCSXMMDST,41.19
8STGLCLXSMRGDST,36.48
8STGLCLHSMDST,44.8
8STGLCLHSMD10ST,411.33
8STGLCEXSMDST,92.72
8STGCMDP2DPMF,22.85
8STGCHDMIFF,7.6
8STGC9SM,2.98
8STGC9SF,2.39
8STGC99MFRA2,5.07
8STGC99MFRA1,5.07
8STGC98MF,2.16
8STGC98FF,2.1
8STGC46MFKEY,3.77
8STGC46MF,2.51
8STGC46FMKEY,3.88
8STGC46FM,3.84
8STGC258MF,3.53
8STGC15HSM,2.83
8STGC15HSF,2.83
8STGC1515MFRA1,5.67
8STFTRST2,21.55
8STFTRST1,39.23
8STFPWTLTB1,85.81
8STFPWFXB1,73.22
8STFPWARTS2,246.71
8STFPWARTS1,176.33
8STFPWARTB1M,87.14
8STFPCEILPTBSP,135.21
8STFPCEILBTB,277.76
8STFLATPNLWALL,73.02
8STFLATPNLCEIL,131.8
8STFIBSTSC3,13.57
8STFIBSTSC2,11.86
8STFIBLCST2,14.24
8STFIBLCST1,13.44
8STFIBLCSC1,12.84
8STFIBLCLC3,13.65
8STFIBLCLC1,13.68
8STFHATVWM,123.82
8STFCREADU3C,29.71
8STFCREADMICRO3,15.04
8STFANSCREW,3.22
8STFANBOX92,5.4
8STFANBOX2,4.8
8STFANBOX,6.55
8STFAN8025PWM,7.08
8STFAN7X15TX3,4.62
8STFAN775E,11.17
8STFAN6X25TX3H,7.22
8STFAN4SPLIT12,3.95
8STFAN4EXT12,3.02
8STFAN478,10.82
8STFAN3701U,14.95
8STFAN12025PWM,8.65
8STFAN1156PWM,20.57
8STEXTENDHDMI4K,123.35
8STEXSFP1GESXST,41.8
8STEXSFP1GELXST,52.53
8STEW3Z0000587ST,35.67
8STEW3P0000559ST,38.33
8STEW3A0000712ST,38.33
8STET91000SM20,241.29
8STET91000SM10,259.56
8STET91000SFP2,153.29
8STET91000SC2,184.14
8STET91000LC2,210.18
8STET90110ST2,87.86
8STET90110SC2,89.33
8STET1000S40LC2,465.81
8STESATA6,7.32
8STEPS8EXT,3.19
8STEPS48ADAP,3.82
8STEOC1110K,336.98
8STEG3C0000086ST,41.41
8STECUSB3S22,30.39
8STEC1394B2,63.6
8STE1MGTXST,41.03
8STDVIVGAMM3M,8.36
8STDVIVGAMM2M,7.87
8STDVIVGAMM1M,6.62
8STDVIVGAMFBK,4.37
8STDVIVGAMF8IN,6.4
8STDVIVGAMF,3.37
8STDVIVGAFMBK,7.56
8STDVISPL1DD,12.28
8STDVIIDMM6,9.53
8STDVIIDMM20,19.26
8STDVIDSMM5M,15.99
8STDVIDSMM3M,12.03
8STDVIDSMM2M,7.99
8STDVIDSMM1M,8.32
8STDVIDEXTAA6IN,8.68
8STDVIDDMM5M,16.35
8STDVIDDMM3M,11.16
8STDVIDDMM2M,8.85
8STDVIDDMM1M,7.56
8STDVIDDMM10M,39
8STDVIDDMF2M,7.8
8STDVID4N1USB6,12.7
8STDVI92030202L,24.56
8STDVI2VGAE,32.07
8STDVI2HDMIA,69.17
8STDVI2DP2,31.22
8STDS51002GB,19.52
8STDRW150SATBK,41.61
8STDPPNLFM3,14.13
8STDP4N1USB6,20.65
8STDP2VGDVHD,45.04
8STDP2VGAMM6B,26.45
8STDP2VGAMM3B,23.81
8STDP2VGAMM15B,30.2
8STDP2VGAHD20,27.58
8STDP2VGAAMM3M,30.48
8STDP2VGAA,28.08
8STDP2VGA3X5,86.25
8STDP2VGA3,18.58
8STDP2VGA2,17.85
8STDP2VGA,28.74
8STDP2MDPMF6IN,8.44
8STDP2HDVGA,21.87
8STDP2HDMM5MB,26.89
8STDP2HDMM3MB,26.77
8STDP2HDMM2MB,17.88
8STDP2HDMM1MB,16.07
8STDP2HDMIADAP,11.89
8STDP2HDMI2,14.17
8STDP2HDMI,13.76
8STDP2HD4KS,25.19
8STDP2HD4KADAP,16.59
8STDP2HD4K60S,27.36
8STDP2HD4K60H,29.97
8STDP2DVIS,27.22
8STDP2DVIMM6,21.36
8STDP2DVIMM3BS,25.28
8STDP2DVIMM10,28.35
8STDP2DVID2,78.88
8STDP2DVI2MM6,19.45
8STDP2DVI2,10.74
8STDP2DVI,15.71
8STDP14VMM5M,35.14
8STDP14VMM4M,32.8
8STDP14VMM3M,29.97
8STDP14VMM2M,15.29
8STDP14VMM1M,14.48
8STDP14MM3M,26.38
8STDP14MM2M,13.52
8STDP14MM1M,12.54
8STDMSVGAVGA1,8.26
8STDMSDVIDVI1,14.45
8STDMSDPDP1,22.44
8STDKT31CSDHPD3,64.37
8STDKT31CMDPHPD,84.42
8STDKT31CHVL,76.96
8STDKT31CHPD3,45.11
8STDKT31CHDVCM,107.73
8STDKT31CH2CPD3,80.29
8STDKT30CVAGPD,65.18
8STDKT30CSDHPD3,71.5
8STDKT30CSDHPD,83.15
8STDKT30CMHSDPD,43.65
8STDKT30CHVSDPD,104.89
8STDKT30CHVSCPD,130.98
8STDKT30CHVPD2,81.09
8STDKT30CHVCM,92.25
8STDKT30CHVAUSP,87.79
8STDKT30CHSDPD1,75.99
8STDKT30CHSDPD,61.43
8STDKT30CHPDW,65.8
8STDKT30CHPD3,81.09
8STDKT30CHPD,66.53
8STDKT30CHD,68.59
8STDKT30CHCPD,85.48
8STDKM31C3HVCPD,141.88
8STDKM30CHDPDUE,195.22
8STDK31C4DPPDUE,299.31
8STDK31C3HDPDUE,279.19
8STDK31C2DHSPDUE,162.72
8STDK30CHHPDUK,191.49
8STDK30CH2DPPDU,256.05
8STDK30CH2DEPUE,265.65
8STDK30C2HAGPD,155.74
8STDK30C2DPPDUE,252.52
8STDK30C2DPEPUE,266.35
8STDK30C2DAGPD,140.83
8STDK30ADD,135.52
8STDK30A2DHUUE,154.39
8STDK30A2DH,142.88
8STDISPLPORT6L,11.12
8STDISPLPORT10L,13.47
8STDISPL5M,24.21
8STDISPL50CM,8.99
8STDISPL3M,22.29
8STDISPL2M,11.16
8STDISPL1M,9.25
8STDISPL10MA,83.1
8STDB9CONCABL6,16.27
8STDB92422,12.52
8STCTKRPR,24.96
8STCTK200,16.48
8STCTK100P,15.78
8STCRJ45C6SOL50,18.3
8STCRJ4550PK,21.85
8STCPUFANADAPT,1.32
8STCPNTA2HDMI,132.12
8STCONNLOCKPK5,15.93
8STCONNLOCKPK20,57.71
8STCONNLOCKPK10,31.64
8STCOMPUTPEXTA,55.64
8STCMVBMOD,19.57
8STCMSCOILED4,21.49
8STCMSCOILED3,16.03
8STCMSCOILED2,24.85
8STCMLB102,62.73
8STCMHOOK1UN,4.76
8STCMHOOK1U,4.2
8STCMDUCT2U,28.59
8STCMDUCT1UX,22.95
8STCMDPHD2HD,89.8
8STCMBRUSH1U,44.02
8STCFASTRWU3,26.35
8STCDVIDDMM2M,8.85
8STCDPVGDVHDMDP,75.88
8STCDPVGDVHDBP,49.67
8STCDPVDHDMDPSG,64.69
8STCDP2VGAW,25.62
8STCDP2VGAUCP,27.79
8STCDP2VGAUACP,48.1
8STCDP2VGAMM2MB,36.32
8STCDP2VGAFC,10.47
8STCDP2VGAEC,30.72
8STCDP2VGA,28.14
8STCDP2MDPVGA,26.61
8STCDP2MDPMM6B,33.88
8STCDP2MDPMM1MB,31.71
8STCDP2MDPEC,31.04
8STCDP2MDP,24.88
8STCDP2HDW,26.17
8STCDP2HDVGA,39.09
8STCDP2HDUCPW,32.87
8STCDP2HDUCP,30.58
8STCDP2HDUACPW,59.98
8STCDP2HDUACP,60.51
8STCDP2HDMM5MH,40.49
8STCDP2HDMM4MH,37.8
8STCDP2HDMM3MH,33.26
8STCDP2HDMM2MH,26.15
8STCDP2HDMM2MB,36.47
8STCDP2HDMM1MH,24.11
8STCDP2HDMM1MB,33.26
8STCDP2HDMDP,39.09
8STCDP2HDFC,22.05
8STCDP2HD4K60W,19.32
8STCDP2HD4K60SA,48.26
8STCDP2HD4K60H,23.44
8STCDP2HD4K60,21.41
8STCDP2HD3MBNL,34.37
8STCDP2HD2MWNL,28.64
8STCDP2HD2MBNL,34.9
8STCDP2HD1MWNL,28.81
8STCDP2HD1MBNL,32.77
8STCDP2HD,26.33
8STCDP2DVIMM2MB,28.69
8STCDP2DVIMM1MB,26.33
8STCDP2DVIEC,26.01
8STCDP2DVIDP,48.24
8STCDP2DVI,24.35
8STCDP2DPW,29.44
8STCDP2DPVGA,19.18
8STCDP2DPUCP,39.96
8STCDP2DPMM6W,33.46
8STCDP2DPMM6B,34.13
8STCDP2DPMM3MB,40.47
8STCDP2DPMM1MB,30.98
8STCDP2DPHD,39.61
8STCDP2DPEC,27.05
8STCDP2DP2MBD,34.9
8STCDP2DP1MBD,32.59
8STCDP2DP14B,15.4
8STCDP2DP146B,21.48
8STCDP2DP142MBD,29.29
8STCDP2DP141MBD,27.34
8STCDP2DP141MB,30.59
8STCDP2DP,28.36
8STCDP235APDM,24.37
8STCBMCTM2,11.41
8STCABSHELFV1U,23.56
8STCABSHELFV,44.56
8STCABSHELF22V,50.64
8STCABSHELF1U7V,26.63
8STCABSHELF1U10,29.08
8STCABSHELF1U,32.16
8STCABSHELF116V,35.48
8STCABSHELF116,43.43
8STCABSHELF,38.95
8STCABSCRWM520,16.2
8STCABSCREWSM62,41.58
8STCABSCREWS,23.9
8STCABSCREWM6B,35.92
8STCABSCREWM62B,71.57
8STCABSCREWM62,78.95
8STCABSCREWM6,39.58
8STCABSCREWM52,60.91
8STCABLMANAGERH,37.1
8STCABLMANAGER2,25.89
8STCABCAGENUTS6,16.06
8STCABCAGENUTS,16.48
8STCABCAGENUT2B,32.42
8STC6PANEL24,59.51
8STC6KEYCOUPLWH,6.38
8STC6CROSSOVER,7.32
8STBS13U1MPOWERLEAD,5.52
8STBRSFP1GECOPRST,44.1
8STBRNCHLOCK,8.65
8STBRACKETFDBK,4.73
8STBRACKET25X2,8.13
8STBRACKET25SAT,6.78
8STBRACKET225PT,6.83
8STBRACKET125PT,5.28
8STBOX4HDECP2,299.98
8STBOX4HDECP,246.74
8STBLANKP10,48.23
8STBLANKB2,14.18
8STBLANKB1,8.22
8STBERGOMOUSEPAD,15.67
8STATXP4EXT,3.67
8STATX24POWEXT,4.54
8STATX2024FM,3.71
8STAT925MF,3.11
8STAT925FM,3.26
8STARSFP1GSXST,30.31
8STARSFP1GLXST,30.31
8STARSFP10GSRST,42.13
8STARSFP10GLRST,152.19
8STARMWALLS,32.93
8STARMWALLDSLP,110.11
8STARMWALLDS,41.05
8STARMWALL,23.04
8STARMUNONB,132.5
8STARMTRIO,201.52
8STARMTBLTUGN,57.39
8STARMTBLTIW,126.67
8STARMTBLTDT,37.04
8STARMSLIM,157.3
8STARMQUADSS,253.89
8STARMQUADPS,491.61
8STARMQUAD,249.2
8STARMPIVWALL,97.83
8STARMPIVSTND,113.06
8STARMPIVOTV2,59.6
8STARMPIVOTHDB,116.03
8STARMPIVOTHD,112.06
8STARMPIVOTB,69.29
8STARMDUALWALL,111.38
8STARMDUALV,98
8STARMDUALSS,180
8STARMDUAL30,268.97
8STARMDUAL3,130
8STARMDUAL2,119.18
8STARMDUAL,170.27
8STARMBARQUAD,272.87
8STARMBARDUOV,108.71
8STARMBARDUOG,123.65
8STARMBARDUO,107.86
8STALAPTOPDESKM,80.84
8STADJSHELF,111.52
8STADJLAPTOPRISER,87.3
8STADJDINKIT,91.74
8STACCSMNT,31.19
8STA50FBLCLC7,21.29
8STA50FBLCLC5,23.09
8STA50FBLCLC3,13.5
8STA50FBLCLC2,16.32
8STA50FBLCLC15,37.76
8STA50FBLCLC10,28.81
8STA50FBLCLC1,14.52
8STA2LAPTOPDESKM,124.71
8ST95Y0549ST,44.1
8ST6P6GPCIESATACARD,72.06
8ST6ASPAT7MBL,20.05
8ST6ASPAT750CMBL,22.26
8ST6ASPAT750CMAQ,22.11
8ST6ASPAT5MGR,16.25
8ST6ASPAT5MBL,16.25
8ST6ASPAT5MBK,19.03
8ST6ASPAT5MAQ,16.42
8ST6ASPAT50CMBL,6.33
8ST6ASPAT50CMBK,6.4
8ST6ASPAT50CMAQ,6.33
8ST6ASPAT3MGR,10.93
8ST6ASPAT3MBK,10.93
8ST6ASPAT2MGR,9.13
8ST6ASPAT2MBL,9.23
8ST6ASPAT2MBK,9.13
8ST6ASPAT1MGR,7.45
8ST6ASPAT1MBL,7.45
8ST6ASPAT1MAQ,7.45
8ST6ASPAT150CMGR,7.7
8ST6ASPAT150CMBK,7.7
8ST6ASPAT10MGR,34.72
8ST6ASPAT10MAQ,34.34
8ST65FS,379.36
8ST5G7AIBSUSBHUBEU,74.97
8ST5G4AIBSUSBHUBEU,51.62
8ST5G4ABUSBCHUB,33.36
8ST5G4ABUSBAHUB,31.05
8ST5G3AGBBUSBCHUB,40.47
8ST5G3AGBBUSBAHUB,39.1
8ST50FIBLCST1,10.35
8ST50FIBLCSC3,14.41
8ST50FIBLCSC2,12.7
8ST50FIBLCLC5,16.53
8ST50FIBLCLC30,44.24
8ST50FIBLCLC3,14.45
8ST50FIBLCLC2,13.3
8ST50FIBLCLC15,27.01
8ST50FIBLCLC10,20.76
8ST50FIBLCLC1,12.32
8ST4UDRAWER,134.75
8ST4SD4FCRU31C,97.26
8ST4POSTRACK8U,212.93
8ST4POSTRACK42,324.07
8ST4POSTRACK18U,281.13
8ST4POSTRACK15U,200.93
8ST4POSTRACK12U,263.37
8ST4P6GPCIESATACARD,50.58
8ST4K30HDMICAPTURE,165.26
8ST45PAT7MYL,5.32
8ST45PAT7MWH,5.32
8ST45PAT7MRD,5.38
8ST45PAT7MOR,5.32
8ST45PAT7MGR,5.32
8ST45PAT7MBL,5.32
8ST45PAT7MBK,5.38
8ST45PAT5MYL,5.12
8ST45PAT5MWH,5.12
8ST45PAT5MRD,5.12
8ST45PAT5MOR,5.12
8ST45PAT5MGR,5.18
8ST45PAT5MGN,5.12
8ST45PAT5MBL,5.12
8ST45PAT5MBK,5.12
8ST45PAT50CMYL,2.56
8ST45PAT50CMWH,2.58
8ST45PAT50CMRD,2.58
8ST45PAT50CMOR,2.56
8ST45PAT50CMGR,2.56
8ST45PAT50CMGN,2.59
8ST45PAT50CMBL,2.56
8ST45PAT50CMBK,2.58
8ST45PAT3MYL,3.81
8ST45PAT3MWH,3.78
8ST45PAT3MRD,3.77
8ST45PAT3MOR,3.81
8ST45PAT3MGR,3.77
8ST45PAT3MGN,3.77
8ST45PAT3MBL,3.81
8ST45PAT3MBK,3.77
8ST45PAT2MYL,3.22
8ST45PAT2MWH,3.22
8ST45PAT2MOR,3.22
8ST45PAT2MGR,3.19
8ST45PAT2MGN,3.22
8ST45PAT2MBL,3.19
8ST45PAT2MBK,3.19
8ST45PAT1MYL,2.87
8ST45PAT1MWH,2.87
8ST45PAT1MRD,2.84
8ST45PAT1MOR,2.84
8ST45PAT1MGR,2.86
8ST45PAT1MGN,2.84
8ST45PAT1MBL,2.87
8ST45PAT1MBK,2.87
8ST45PAT15MGR,9.9
8ST45PAT10MYL,7.06
8ST45PAT10MWH,7.06
8ST45PAT10MRD,7.13
8ST45PAT10MOR,7.13
8ST45PAT10MGR,7.06
8ST45PAT10MBL,7.06
8ST45PAT10MBK,7.13
8ST450FBLCLC3,18.93
8ST450FBLCLC2,15.83
8ST450FBLCLC1,15.16
8ST4300PBU3,24.37
8ST4300MINU3B,22.41
8ST4200MINI2,9.25
8ST3CSFP91ST,32.28
8ST35S24M2NGFF,41.09
8ST35FCREADBK3,15.58
8ST35BAYUSB3S4,48.61
8ST35BAYCF2IDE,23.7
8ST3300GU3B,47.21
8ST2POSTRACK42,201.98
8ST2P6GRPCIESATACARD,57.06
8ST25SATSAS35HD,27.09
8ST1P3FPUSBSERIAL,20.92
8ST128HDMIDISPLAYPORT,52.44
8ST127BUSBCMULTIPORT,94.79
8ST124HDMI2,124.04
8ST124HD4K,69.43
8ST122USBCHDMI4KVGA,56.14
8ST122HD4KU,48.97
8ST120BUSBCMULTIPORT,158.73
8ST118USBCHDMIVGADVI,67.35
8ST115BUSBCMULTIPORT,98.55
8ST11050PCSERIALCARD,49.45
8ST10P6GPCIESATACARD,113.74
8ST10GSFPPSRST,44.95
8ST107BUSBHDMI,70.87
8ST104BUSBCMP,90.16
8ST10424890,3.25
8ST10422913,168.43
8ST10414930,225.96
8ST10414104,66.98
8ST10400011,37.95
8ST10400006,168.14
8ST10400005,26.7
8ST103BUSBCMULTI,65.65
